t1_T	pitch_wave_T
18.1803005008347	2.02358209526892
18.2303839732888	1.78680895117604
18.2804674457429	1.54923708980156
18.330550918197	1.31097270758642
18.3806343906511	1.07212231053372
18.4307178631052	0.832792666599645
18.4808013355593	0.593090757967459
18.5308848080134	0.353123733225557
18.5809682804674	0.112998859471253
18.6310517529215	-0.127176525638404
18.6811352253756	-0.367295061867383
18.7312186978297	-0.607249414391575
18.7813021702838	-0.846932321778187
18.8313856427379	-1.08623664393258
18.881469115192	-1.32505540999051
18.9315525876461	-1.56328186613509
18.9816360601002	-1.80080952331646
19.0317195325543	-2.03753220485325
19.0818030050083	-2.27334409389444
19.1318864774624	-2.50813978072011
19.1819699499165	-2.74181430986059
19.2320534223706	-2.97426322701226
19.2821368948247	-3.20538262572944
19.3322203672788	-3.43506919387137
19.3823038397329	-3.66322025978353
19.432387312187	-3.88973383819265
19.4824707846411	-4.11450867579492
19.5325542570952	-4.33744429651697
19.5826377295492	-4.55844104642946
19.6327212020033	-4.77740013829316
19.6828046744574	-4.99422369571757
19.7328881469115	-5.20881479691246
19.7829716193656	-5.42107751801258
19.8330550918197	-5.63091697595643
19.8831385642738	-5.83823937089976
19.9332220367279	-6.04295202814467
19.983305509182	-6.244963439566
20.0333889816361	-6.44418330451619
20.0834724540901	-6.64052257019029
20.1335559265442	-6.83389347143333
20.1836393989983	-7.02420956997195
20.2337228714524	-7.21138579305293
20.2838063439065	-7.39533847147148
20.3338898163606	-7.57598537697194
20.3839732888147	-7.75324575900448
20.4340567612688	-7.92704038082114
20.4841402337229	-8.09729155489533
20.534223706177	-8.26392317764875
20.5843071786311	-8.42686076347023
20.6343906510851	-8.5860314780114
20.6844741235392	-8.7413641707442
20.7345575959933	-8.89278940676568
20.7846410684474	-9.04023949783599
20.8347245409015	-9.18364853263549
20.8848080133556	-9.32295240622762
20.9348914858097	-9.45808884871434
20.9849749582638	-9.5889974530712
21.0350584307179	-9.71561970214978
21.085141903172	-9.83789899483524
21.135225375626	-9.95578067134758
21.1853088480801	-10.0692120376748
21.2353923205342	-10.1781423891278
21.2854757929883	-10.2825230330053
21.3355592654424	-10.3823073103605
21.3856427378965	-10.4774506168572
21.4357262103506	-10.5679104227092
21.4858096828047	-10.6536462916906
21.5358931552588	-10.7346198992114
21.5859766277129	-10.8107950494493
21.6360601001669	-10.8821376915287
21.686143572621	-10.9486159347426
21.7362270450751	-11.0102000628071
21.7863105175292	-11.0668625471455
21.8363939899833	-11.1185780591936
