t1_T	pitch_wave_rad_T
12.5208681135225	0.107549052321704
12.5709515859766	0.111046348300989
12.6210350584307	0.114494005712374
12.6711185308848	0.117890483426599
12.7212020033389	0.121234263192121
12.771285475793	0.124523850313783
12.8213689482471	0.127757774320956
12.8714524207012	0.130934589624849
12.9215358931553	0.134052876164697
12.9716193656093	0.137111240042544
13.0217028380634	0.14010831414632
13.0717863105175	0.143042758760953
13.1218697829716	0.145913262167234
13.1719532554257	0.148718541228162
13.2220367278798	0.151457341962519
13.2721202003339	0.154128440105408
13.322203672788	0.156730641655508
13.3722871452421	0.159262783408802
13.4223706176962	0.161723733478541
13.4724540901503	0.1641123918012
13.5225375626043	0.166427690628221
13.5726210350584	0.168668595003302
13.6227045075125	0.17083410322503
13.6727879799666	0.172923247294649
13.7228714524207	0.174935093348766
13.7729549248748	0.176868742076792
13.8230383973289	0.178723329122939
13.873121869783	0.180498025472598
13.9232053422371	0.182192037822915
13.9732888146912	0.183804608937398
14.0233722871452	0.185335017984412
14.0734557595993	0.186782580859397
14.1235392320534	0.188146650490664
14.1736227045075	0.189426617128644
14.2237061769616	0.19062190861845
14.2737896494157	0.191731990655635
14.3238731218698	0.192756367025028
14.3739565943239	0.19369457982255
14.424040066778	0.194546209659897
14.4741235392321	0.195310875852011
14.5242070116861	0.19598823658725
14.5742904841402	0.196577989080179
14.6243739565943	0.197079869706918
14.6744574290484	0.197493654122985
14.7245409015025	0.197819157363577
14.7746243739566	0.198056233926254
14.8247078464107	0.198204777835978
14.8747913188648	0.198264722692482
14.9248747913189	0.198236041699958
14.974958263773	0.198118747679028
15.025041736227	0.197912893061019
15.0751252086811	0.19761856986452
15.1252086811352	0.197235909654253
15.1752921535893	0.196765083482263
15.2253756260434	0.196206301811453
15.2754590984975	0.195559814421508
15.3255425709516	0.194825910297242
15.3756260434057	0.194004917499416
15.4257095158598	0.193097203018097
15.4757929883139	0.192103172608609
15.5258764607679	0.191023270610155
15.575959933222	0.189857979747195
15.6260434056761	0.188607820913669
15.6761268781302	0.187273352940146
15.7262103505843	0.185855172344028
15.7762938230384	0.184353913062898
15.8263772954925	0.182770246171151
15.8764607679466	0.181104879580011
15.9265442404007	0.179358557721095
15.9766277128548	0.177532061213646
16.0267111853088	0.175626206515585
16.0767946577629	0.173641845558555
16.126878130217	0.171579865367098
16.1769616026711	0.169441187662144
16.2270450751252	0.167226768449004
16.2771285475793	0.16493759759002
16.3272120200334	0.162574698362092
16.3772954924875	0.160139126999267
16.4273789649416	0.157631972220591
16.4774624373957	0.155054354743446
16.5275459098497	0.152407426782579
16.5776293823038	0.149692371535056
16.6277128547579	0.146910402651358
16.677796327212	0.144062763692877
16.7278797996661	0.14115072757603
16.7779632721202	0.138175596003256
16.8280467445743	0.135138698881147
16.8781302170284	0.132041393725968
16.9282136894825	0.128885065056839
16.9782971619366	0.125671123776839
17.0283806343907	0.122401006542328
17.0784641068447	0.119076175120747
17.1285475792988	0.115698115737197
17.1786310517529	0.112268338410088
17.228714524207	0.108788376276142
17.2787979966611	0.105259784905079
17.3288814691152	0.101684141604257
17.3789649415693	0.0980630447136081
17.4290484140234	0.0943981128911667
17.4791318864775	0.0906909843895176
17.5292153589316	0.0869433163234837
17.5792988313856	0.0831567839293845
17.6293823038397	0.079333079816191
17.6794657762938	0.0754739132089173
17.7295492487479	0.0715810091845845
17.779632721202	0.0676561079010964
17.8297161936561	0.0637009638193773
17.8797996661102	0.0597173449191136
17.9298831385643	0.055707031908454
17.9799666110184	0.0516718174280187
18.0300500834725	0.0476135052495752
18.0801335559265	0.043533909469739
18.1302170283806	0.0394348536990589
18.1803005008347	0.0353181702468482
18.2303839732888	0.0311856993021285
18.2804674457429	0.0270392881110523
18.330550918197	0.0228807901511679
18.3806343906511	0.0187120643029024
18.4307178631052	0.0145349740186272
18.4808013355593	0.0103513864896809
18.5308848080134	0.00616317181172007
18.5809682804674	0.00197220214877174
18.6310517529215	-0.00221964910363714
18.6811352253756	-0.0064105081559021
18.7312186978297	-0.0105985016619404
18.7813021702838	-0.0147817575565894
18.8313856427379	-0.0189584058924368
18.881469115192	-0.0231265796756978
18.9315525876461	-0.0272844157007786
18.9816360601002	-0.0314300553831418
19.0317195325543	-0.0355616455901088
19.0818030050083	-0.0396773394692251
19.1318864774624	-0.0437752972738145
19.1819699499165	-0.0478536871853633
19.2320534223706	-0.0519106861323554
19.2821368948247	-0.0559444806051997
19.3322203672788	-0.0599532674668828
19.3823038397329	-0.0639352547589846
19.432387312187	-0.0678886625026981
19.4824707846411	-0.0718117234944932
19.5325542570952	-0.0757026840960703
19.5826377295492	-0.0795598050182498
19.6327212020033	-0.083381362098448
19.6828046744574	-0.087165647071391
19.7328881469115	-0.0909109683327222
19.7829716193656	-0.0946156516951617
19.8330550918197	-0.0982780411368822
19.8831385642738	-0.101896499541763
19.9332220367279	-0.105469409431194
19.983305509182	-0.108995173687097
20.0333889816361	-0.112472216265856
20.0834724540901	-0.115898982902817
20.1335559265442	-0.119273941807057
