t1_T	wave_T
16.4774624373957	3.73928085010582
16.5275459098497	3.83764700060748
16.5776293823038	3.93429769351748
16.6277128547579	4.02918972523609
16.677796327212	4.12228067829862
16.7278797996661	4.2135289403363
16.7779632721202	4.30289372267738
16.8280467445743	4.39033507857995
16.8781302170284	4.47581392108842
16.9282136894825	4.55929204050575
16.9782971619366	4.64073212147341
17.0283806343907	4.72009775965168
17.0784641068447	4.79735347799265
17.1285475792988	4.87246474259871
17.1786310517529	4.94539797815951
17.228714524207	5.01612058296035
17.2787979966611	5.08460094345541
17.3288814691152	5.15080844839923
17.3789649415693	5.2147135025302
17.4290484140234	5.27628753979984
17.4791318864775	5.33550303614206
17.5292153589316	5.39233352177663
17.5792988313856	5.44675359304134
17.6293823038397	5.49873892374768
17.6794657762938	5.5482662760548
17.7295492487479	5.59531351085704
17.779632721202	5.63985959768021
17.8297161936561	5.68188462408246
17.8797996661102	5.72136980455522
17.9298831385643	5.7582974889205
17.9799666110184	5.79265117022066
18.0300500834725	5.82441549209715
18.0801335559265	5.85357625565487
18.1302170283806	5.88012042580926
18.1803005008347	5.90403613711302
18.2303839732888	5.9253126990601
18.2804674457429	5.9439406008644
18.330550918197	5.95991151571119
18.3806343906511	5.97321830447927
18.4307178631052	5.98385501893216
18.4808013355593	5.99181690437707
18.5308848080134	5.99710040179025
18.5809682804674	5.9997031494079
18.6310517529215	5.99962398378191
18.6811352253756	5.99686294029991
18.7312186978297	5.99142125316949
18.7813021702838	5.98330135486646
18.8313856427379	5.97250687504752
18.881469115192	5.95904263892781
18.9315525876461	5.94291466512394
18.9816360601002	5.9241301629637
19.0317195325543	5.90269752926338
19.0818030050083	5.87862634457433
19.1318864774624	5.8519273689004
19.1819699499165	5.82261253688814
19.2320534223706	5.7906949524919
19.2821368948247	5.75618888311629
19.3322203672788	5.71910975323849
19.3823038397329	5.67947413751347
19.432387312187	5.6372997533649
19.4824707846411	5.59260545306542
19.5325542570952	5.54541121530944
19.5826377295492	5.49573813628258
19.6327212020033	5.44360842023148
19.6828046744574	5.38904536953834
